Course	Code	CRN	Type	Dates	Days	Start	Finish	Room
IBUS	201	 	L2-Tut	Wks of 8Mar-15Mar, 29Mar, 19Apr, 3May-24May	M	12:40	13:30	RWW223
IBUS	205	18048	L1-Tuts	Week of 24 May	T	10:30	15:30	RWW315
IBUS	205	18048	L1-Tuts	Week of 24 May	W	10:30	15:30	RWW414
IBUS	205	18048	L1-Tuts	Wks of 15 Mar ends wk 17 May	W	14:40	15:30	RWW220
IBUS	205	18048	L1-Tuts	Wks of 15 Mar ends wk 17 May	T	12:40	13:30	RWW221
IBUS	205	18048	L1-Tuts	Wks of 15 Mar ends wk 17 May	T	13:40	14:30	RWW315
IBUS	205	18048	L1-Tuts	Wks of 15 Mar ends wk 17 May	T	14:40	15:30	RWW315
IBUS	205	18048	L1-Tuts	Wks of 15 Mar ends wk 17 May	W	10:30	11:20	RWW220
IBUS	205	18048	L1-Tuts	Wks of 15 Mar ends wk 17 May	W	11:30	12:20	RWW220
IBUS	205	18048	L1-Tuts	Wks of 15 Mar ends wk 17 May	W	13:40	14:30	RWW220
IBUS	212	15282	L1	Trimester 2	T	9:30	11:20	RHLT2
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	11:30	12:20	RWW413
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	F	11:30	12:20	RWW312
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	12:40	13:30	RHG02
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	8:30	9:20	RWW220
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	TW	16:40	17:30	RWW313
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	TW	14:40	15:30	RWW313
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	F	8:30	9:20	RWW313
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	13:40	14:30	RWW312
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	12:40	13:30	RHG03
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	TW	15:40	16:30	RWW313
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	11:30	12:20	RWW222
IBUS	212	15282	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	F	10:30	11:20	RWW221
IBUS	212	15282	L1	Week of 16 August	F	9:30	10:20	RHLT2
IBUS	305	 	L1-Tut	Wks of 15-29 Mar, 19Apr-3 May	T	10:30	11:20	RWW125
IBUS	305	 	L1-Tut	Wks of 15-29 Mar, 19Apr-3 May	W	11:30	12:20	RWW127
IBUS	305	 	L1-Tut	Wks of 15-29 Mar, 19Apr-3 May	W	10:30	11:20	RWW126
IBUS	305	 	L1-Tut	Wks of 15-29 Mar, 19Apr-3 May	M	12:40	13:30	RWW221
IBUS	305	 	L1-Tut	Wks of 15-29 Mar, 19Apr-3 May	M	11:30	12:20	RWW221
IBUS	305	 	L1-Tut	Wks of 15-29 Mar, 19Apr-3 May	W	10:30	11:20	RWW127
IBUS	305	 	L1-Tut	Wks of 15-29 Mar, 19Apr-3 May	T	11:30	12:20	RWW125
IBUS	305	 	L1-Tut	Wks of 15-29 Mar, 19Apr-3 May	T	9:30	10:20	RWW125
IBUS	307	18770	L1	Summer 2010/11 Wks of 15 Nov	F	11:30	12:15	GBLT4
IBUS	307	18770	L1	Summer 2010/11 Wks of 15 Nov	M	14:00	15:00	GBLT4
IBUS	307	18770	L1	Summer 2010/11 Wks of 15 Nov	TWR	13:00	14:30	GBLT4
IBUS	307	18770	L1	Summer 2010/11 Wks of 15 Nov	TWR	9:00	10:30	GBLT4
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	TWR	14:45	16:15	RWW202
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	TWR	10:45	12:15	RWW102
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	F	13:00	14:00	RWW302
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	TWR	10:45	12:15	RWW302
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	F	9:00	11:15	RWW302
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	F	13:00	14:00	RWW202
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	F	9:00	11:15	RWW102
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	TWR	14:45	16:15	RWW302
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	F	13:00	14:00	RWW102
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	TWR	10:45	12:15	RWW202
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	F	9:00	11:15	RWW202
IBUS	307	18770	L1-Cyber	Summer 2010/11 Wks of 15 Nov	TWR	14:45	16:15	RWW102
IBUS	307	18770	L1-Test	Week of 22 November	M	13:00	15:00	GBLT1
IBUS	312	15283	L1	Trimester 2	M	15:40	16:30	RHLT2
IBUS	312	15283	L1	Trimester 2	R	15:40	17:30	RHLT2
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	R	14:40	15:30	RWW127
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	14:40	15:30	RWW220
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	12:40	13:30	RWW315
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	M	16:40	17:30	RWW221
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	W	14:40	15:30	RWW221
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	13:40	14:30	RHG02
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	M	13:40	14:30	RWW128
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	W	16:40	17:30	RWW223
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	W	15:40	16:30	RWW223
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	R	13:40	14:30	RWW223
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	15:40	16:30	RWW127
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	14:40	15:30	RHG02
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	M	11:30	12:20	RWW221
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	M	10:30	11:20	RWW221
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	M	9:30	10:20	RWW127
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	T	13:40	14:30	RWW221
IBUS	312	15283	L1-Tuts	Trimester 2 starts 3rd week excl wk beg 11Oct	M	14:40	15:30	RWW126
IBUS	402	10191	L1	Trimester 2	M	13:40	16:30	RHG01
IBUS	405	11205	L1-Sem	Wks of 29Mar-24May	R	14:40	16:30	RWW202
IBUS	406	10193	L1	Trimester 2	R	12:40	15:30	RHG01
IBUS	409	10194	L1	Trimester 2	F	9:30	12:20	RHG01
 	 	 	 	 	 	 	 	 
IDDN	312	3613	L1	Trimester 2	M	9:30	10:20	VS318 - 318A
IDDN	312	 	L1-S1	Trimester 2	M	10:30	13:20	WIG301 - 301A
IDDN	312	 	L1-S1	Trimester 2	R	9:30	13:20	WIG301 - 301A
IDDN	371	15150	L1	Trimester 2	T	10:30	12:20	VSLT2
IDDN	371	 	L1-S1	Trimester 2	F	9:30	11:20	VS204 - 204B
IDDN	371	 	L1-S2	Trimester 2	F	9:30	11:20	VS127 - 127B
IDDN	371	 	L1-S3	Trimester 2	F	9:30	11:20	VS221 - 221B
IDDN	412	11312	L1	Trimester 2	TF	8:30	9:20	VS127 - 127A
IDDN	412	 	L1-S1	Trimester 2	TF	9:30	12:20	WIG301 - 301B
 	 	 	 	 	 	 	 	 
INDN	212	17198	L1	Trimester 2	M	8:30	9:20	VS221 - 221A
INDN	212	 	L1-S1	Trimester 2	M	9:30	12:20	VS303 - 303A
INDN	212	 	L1-S1	Trimester 2	R	8:30	12:20	VS303 - 303A
INDN	252	17199	L1	Trimester 2	TF	9:30	10:20	VS221 - 221A
INDN	252	 	L1-S1	Trimester 2	T	10:30	12:20	 
INDN	252	 	L1-S1	Trimester 2	F	10:30	12:20	VS303 - 303B
INDN	252	 	L1-S1	Trimester 2	TF	10:30	12:20	VS012
 	 	 	 	 	 	 	 	 
INFO	101	8723	L2	Trimester 2	MR	11:00	11:50	MT228
INFO	101	8724	L3	Trimester 2	MR	13:10	14:00	EALT006
INFO	101	 	L6/L7-Tut	Trimester 2	F	12:00	12:50	EA004
INFO	101	 	L6/L7-Tut	Trimester 2	F	9:00	9:50	MY303
INFO	101	 	L6/L7-Tut	Trimester 2	W	12:00	12:50	MY301
INFO	101	 	L6/L7-Tut	Trimester 2	M	14:10	15:00	MY107
INFO	101	 	L6/L7-Tut	Trimester 2	T	12:00	12:50	MY103
INFO	101	 	L6/L7-Tut	Trimester 2	R	10:00	10:50	MY103
INFO	101	 	L6/L7-Tut	Trimester 2	M	15:10	16:00	KK204
INFO	101	 	L6/L7-Tut	Trimester 2	T	13:10	14:00	KK203
INFO	101	 	L6/L7-Tut	Trimester 2	T	12:00	12:50	KK203
INFO	101	 	L6/L7-Tut	Trimester 2	WR	11:00	11:50	KK203
INFO	101	 	L6/L7-Tut	Trimester 2	W	9:00	9:50	KK203
INFO	101	 	L6/L7-Tut	Trimester 2	M	14:10	15:00	KK106
INFO	101	 	L6/L7-Tut	Trimester 2	M	16:10	17:00	EA004
INFO	101	 	L6/L7-Tut	Trimester 2	W	15:10	16:00	EA004
INFO	101	 	L6/L7-Tut	Trimester 2	M	14:10	15:00	MY403
INFO	101	 	L6/L7-Tut	Trimester 2	R	10:00	10:50	EA004
INFO	101	 	L6/L7-Tut	Trimester 2	W	9:00	9:50	EA004
INFO	101	 	L6/L7-Tut	Trimester 2	M	16:10	17:00	EA001
INFO	101	 	L6/L7-Tut	Trimester 2	F	13:10	14:00	EA001
INFO	101	 	L6/L7-Tut	Trimester 2	F	12:00	12:50	EA001
INFO	101	 	L6/L7-Tut	Trimester 2	F	9:00	9:50	EA001
INFO	101	 	L6/L7-Tut	Trimester 2	W	14:10	15:00	CO228
INFO	101	 	L6/L7-Tut	Trimester 2	TF	13:10	14:00	CO119
INFO	101	 	L6/L7-Tut	Trimester 2	R	10:00	10:50	CO119
INFO	101	 	L6/L7-Tut	Trimester 2	M	16:10	17:00	CO118
INFO	101	 	L6/L7-Tut	Trimester 2	W	15:10	16:00	CO118
INFO	101	 	L6/L7-Tut	Trimester 2	MTF	13:10	14:00	CO118
INFO	101	 	L6/L7-Tut	Trimester 2	F	12:00	12:50	CO118
INFO	101	 	L6/L7-Tut	Trimester 2	F	9:00	9:50	CO118
INFO	101	 	L6/L7-Tut	Trimester 2	MR	11:00	11:50	EA004
INFO	102	10506	L2	Trimester 2	MW	11:00	11:50	EALT006
INFO	102	10506	L2-Tut	Trimester 2	R	10:00	11:50	 
INFO	102	10506	L2-Tut	Trimester 2	F	12:00	13:50	 
INFO	102	10506	L2-Tut	Trimester 2	W	14:10	16:00	 
INFO	102	10506	L2-Tut	Trimester 2	F	14:10	16:00	HU317
INFO	102	10506	L2-Tut	Trimester 2	F	8:00	9:50	MY632
INFO	102	10506	L2-Tut	Trimester 2 starts 2nd week	R	12:00	12:50	HU113
INFO	102	10506	L2-Tut	Trimester 2 starts 2nd week	M	10:00	10:50	EA001
INFO	102	10507	L3-Summer	Week of 8 February	R	11:00	12:50	MYLT101
INFO	102	10507	L3-Summer	Wks of 15Nov-13Dec	TR	10:00	10:50	KK204
INFO	102	10507	L3-Tuts	Wks of 15Nov-13Dec	F	10:00	10:50	HU317
INFO	102	10507	L3-Tuts	Wks of 15Nov-13Dec	R	14:10	15:00	KK204
INFO	102	10507	L3-Tuts	Wks of 15Nov-13Dec	R	12:00	12:50	KK204
INFO	102	10507	L3-Tuts	Wks of 15Nov-13Dec	R	13:10	14:00	KK204
INFO	102	10507	L3-Tuts	Wks of 15Nov-13Dec	R	11:00	11:50	KK204
INFO	232	18153	L1	Trimester 2	T	12:00	13:50	HMLT206
INFO	232	18153	L1-Tuts	Trimester 2 starts 2nd week	F	10:00	11:50	OK523
INFO	232	18153	L1-Tuts	Trimester 2 starts 2nd week	F	14:10	16:00	EA001
INFO	232	18153	L1-Tuts	Trimester 2 starts 2nd week	F	12:00	13:50	VZ515
INFO	232	18153	L1-Tuts	Trimester 2 starts 2nd week	F	14:10	16:00	KK107
INFO	232	18153	L1-Tuts	Trimester 2 starts 2nd week	WR	16:10	18:00	EA004
INFO	301	11103	L1	Trimester 2	W	9:00	10:50	HMLT105
INFO	301	11103	L1-Tuts	Trimester 2 starts 2nd week finish 4 Oct	F	11:00	11:50	VZ107
INFO	301	11103	L1-Tuts	Trimester 2 starts 2nd week finish 4 Oct	F	10:00	11:50	EA012
INFO	301	11103	L1-Tuts	Trimester 2 starts 2nd week finish 4 Oct	R	14:10	15:00	KP24101
INFO	301	11103	L1-Tuts	Trimester 2 starts 2nd week finish 4 Oct	R	16:10	17:00	EA001
INFO	301	11103	L1-Tuts	Trimester 2 starts 2nd week finish 4 Oct	W	12:00	12:50	OK524
INFO	301	11103	L1-Tuts	Trimester 2 starts 2nd week finish 4 Oct	F	9:00	9:50	VZ106
INFO	320	8597	L1	Trimester 2	F	12:00	12:50	HULT220
INFO	341	11106	L1	Trimester 2	R	14:10	16:00	LBLT118
INFO	341	11106	L1-Tuts	Trimester 2 starts 2nd week	F	14:10	16:00	EA012
INFO	341	11106	L1-Tuts	Trimester 2 starts 2nd week	W	13:10	15:00	VZ710
INFO	341	11106	L1-Tuts	Trimester 2 starts 2nd week	W	12:00	13:50	OK523
INFO	341	11106	L1-Tuts	Trimester 2 starts 2nd week	T	14:10	16:00	OK524
INFO	341	11106	L1-Tuts	Trimester 2 starts 2nd week	F	16:10	18:00	EA012
INFO	402	2196	L1	Trimester 2	W	9:00	11:50	EA001
INFO	404	7649	L1	Trimester 2	T	9:00	11:50	EA004
INFO	405	7651	L1	Trimester 2	R	9:00	11:50	MY402
INFO	408	7656	L1	Trimester 2	F	9:00	11:50	 
INFO	521	10549	L1	Trimester 2	M	17:10	18:40	 
INFO	521	10550	L2	Trimester 2	M	10:00	11:50	AMLT105
INFO	525	10557	L1	Trimester 2	M	18:45	20:15	 
INFO	525	10558	L2	Trimester 2	M	14:10	16:00	EA004
INFO	528	10564	L1	Trimester 2	T	17:10	18:40	 
INFO	528	10564	L1	Trimester 2	T	18:45	20:15	 
INFO	528	10565	L2	Trimester 2	T	10:00	11:50	EA001
INFO	533	18247	L1	Wks of 15Nov-13Dec	T	13:40	15:30	RWW129
INFO	534	10581	L1	Trimester 2	R	17:10	18:40	 
INFO	534	10582	L2	Trimester 2	R	10:00	11:50	EA001
INFO	540	10613	L1	Trimester 2	W	18:45	20:15	 
INFO	540	10614	L2	Trimester 2	W	10:00	11:50	EA004
INFO	542	11233	L1	Wks of 15Nov-13Dec	W	13:40	15:30	RWW129
INFO	545	18254	L1	Wks of 15Nov-13Dec	T	10:30	12:20	RWW129
INFO	546	11243	L1	Trimester 2	W	14:10	16:00	EA001
INFO	546	11244	L2	Trimester 2	W	17:10	18:40	 
INFO	547	10625	L2	Wks of 15Nov-13Dec	R	10:30	15:30	RWW129
 	 	 	 	 	 	 	 	 
INTA	212	18257	L1	Trimester 2	MR	9:30	10:20	VS221 - 221A
INTA	212	 	L1-S1	Trimester 2	MR	10:30	13:20	WIG201 - WIG201A
INTA	312	18261	L1	Trimester 2	T	8:30	9:20	VSLT2
INTA	312	 	L1-S1	Trimester 2	TF	9:30	12:20	VS201 - 201A
INTA	321	18262	L1	Trimester 2	TF	13:40	15:30	VS221
 	 	 	 	 	 	 	 	 
INTP	113	14478	L2	Trimester 2	MTF	12:00	12:50	MCLT101
INTP	113	15376	L3	Trimester 2	MTF	14:10	15:00	KKLT303
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	TW	15:10	16:00	MY404
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	W	13:10	14:00	MY404
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	TW	14:10	15:00	MY404
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	MW	12:00	12:50	MY404
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	M	15:10	16:00	KK107
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	T	9:00	9:50	MY401
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	R	9:00	9:50	KK103
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	R	10:00	10:50	KK103
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	T	12:00	12:50	KK103
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	MW	10:00	10:50	MY404
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	MW	9:00	9:50	MY404
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	MR	13:10	14:00	MY401
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	R	12:00	12:50	MY401
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	TF	10:00	10:50	MY401
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	R	14:10	15:00	KK103
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	M	14:10	15:00	KK107
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	R	15:10	16:00	KK103
INTP	113	 	L2/3-Tut	Trimester 2 starts 2nd week	T	13:10	14:00	KK103
INTP	205	15290	L1	Trimester 2	MW	10:00	10:50	HULT119
INTP	205	15290	L1-Tut	Trimester 2 starts 2nd week	F	13:10	14:00	AM102
INTP	205	15290	L1-Tut	Trimester 2 starts 2nd week	F	14:10	15:00	AM102
INTP	205	15290	L1-Tut	Trimester 2 starts 2nd week	W	13:10	14:00	MY632
INTP	205	15290	L1-Tut	Trimester 2 starts 2nd week	M	13:10	14:00	OK523
INTP	205	15290	L1-Tut	Trimester 2 starts 2nd week	MW	11:00	11:50	 
INTP	212	15528	L1	Trimester 2	MR	13:10	14:00	KKLT301
INTP	212	15528	L1-Tut	Trimester 2 starts 2nd week	T	13:10	14:00	AM102
INTP	212	15528	L1-Tut	Trimester 2 starts 2nd week	T	14:10	15:00	MY107
INTP	212	15528	L1-Tut	Trimester 2 starts 2nd week	MR	14:10	15:00	KP24203
INTP	246	13544	L1	Trimester 2	MR	11:00	11:50	KKLT301
INTP	246	13544	L1-Tut	Trimester 2 starts 2nd week	M	14:10	15:00	EA012
INTP	246	13544	L1-Tut	Trimester 2 starts 2nd week	M	13:10	14:00	KK204
INTP	246	13544	L1-Tut	Trimester 2 starts 2nd week	R	13:10	14:00	OK523
INTP	246	13544	L1-Tut	Trimester 2 starts 2nd week	R	14:10	15:00	KK201
INTP	246	13544	L1-Tut	Trimester 2 starts 2nd week	W	10:00	10:50	HU324
INTP	354	13550	L1	Trimester 2	T	15:10	17:00	HULT220
INTP	365	15530	L1	Trimester 2	T	12:00	13:50	MYLT220
INTP	370	15531	L1	Trimester 2	W	14:10	16:00	HMLT002
INTP	371	13554	L1	Trimester 2	R	10:00	11:50	COLT122
INTP	374	13556	L1	Trimester 2	W	10:00	11:50	MY632
INTP	417	15295	L1	Trimester 1 + Trimester 2	F	13:10	15:00	MY301
INTP	427	15294	L1	Trimester 1 + Trimester 2	F	9:00	10:50	MY301
INTP	430	17035	L1	Trimester 1 + Trimester 2	R	14:10	16:00	HU317
INTP	441	13561	L1	Trimester 1 + Trimester 2	W	11:00	12:50	MYLT102
INTP	444	13564	L1	Trimester 1 + Trimester 2	M	10:00	11:50	MY402
INTP	447	13567	L1	Trimester 1 + Trimester 2	W	15:10	17:00	MY108
INTP	448	13568	L1	Trimester 1 + Trimester 2	R	9:00	10:50	MY404
INTP	451	15296	L1	Trimester 1 + Trimester 2	W	9:00	10:50	HU317
INTP	452	15529	L1	Trimester 1 + Trimester 2	R	12:00	13:50	MY531
INTP	453	18041	L1	Trimester 1 + Trimester 2	T	11:00	12:50	MY404
INTP	586	15521	L1	Trimester 1 + Trimester 2	M	16:10	19:00	MY401
INTP	591	15454	L1	Trimester 1 + Trimester 2	F	12:00	13:50	MY404
 	 	 	 	 	 	 	 	 
ITAL	115	3494	L1	Trimester 2	MWR	14:10	15:00	MY632
ITAL	115	 	L1-Tut	Trimester 2 starts 2nd week	M	11:00	11:50	VZ509
ITAL	115	 	L1-Tut	Trimester 2 starts 2nd week	TR	13:10	14:00	VZ509
ITAL	115	 	L1-Tut	Trimester 2 starts 2nd week	T	14:10	15:00	VZ509
ITAL	115	 	L1-Tut	Trimester 2 starts 2nd week	MR	15:10	16:00	VZ515
ITAL	216	9137	L1	Trimester 2	MW	11:00	11:50	HU317
ITAL	216	 	L1-Tut	Trimester 2 starts 2nd week	MW	12:00	12:50	VZ509
ITAL	216	 	L1-Tut	Trimester 2 starts 2nd week	MW	13:10	14:00	VZ509
ITAL	308	9515	L1	Trimester 2	MWR	15:10	16:00	VZ509
ITAL	316	13048	L1	Trimester 2	MW	14:10	15:00	VZ509
ITAL	316	 	L1-Tut	Trimester 2 starts 2nd week	R	14:10	15:00	VZ509
ITAL	316	 	L1-Tut	Trimester 2 starts 2nd week	M	13:10	14:00	VZ515
 	 	 	 	 	 	 	 	 
ITDN	412	11317	L1	Trimester 2	M	8:30	9:20	VS204
ITDN	412	11317	L1-S1	Trimester 2	MR	9:30	12:20	VS226
 	 	 	 	 	 	 	 	 
IXDN	221	17213	L1	Trimester 2	TF	9:30	12:20	WIG401
 	 	 	 	 	 	 	 	 
JAPA	112	8026	L1	Trimester 2	MW	11:00	12:50	HMLT003
JAPA	112	10040	L2	Trimester 2	MW	14:10	16:00	HMLT003
JAPA	112	 	L1-Tut	Trimester 2 starts 2nd week	R	14:10	15:00	VZ710
JAPA	112	 	L1-Tut	Trimester 2 starts 2nd week	R	13:10	14:00	VZ710
JAPA	112	 	L1-Tut	Trimester 2 starts 2nd week	R	12:00	12:50	VZ710
JAPA	112	 	L1-Tut	Trimester 2 starts 2nd week	R	11:00	11:50	VZ710
JAPA	113	17048	L1	Trimester 2	R	9:00	10:50	HULT220
JAPA	113	 	L1-Tut	Trimester 2 starts 2nd week	T	16:10	17:00	VZ710
JAPA	113	 	L1-Tut	Trimester 2 starts 2nd week	T	14:10	15:00	VZ108
JAPA	113	 	L1-Tut	Trimester 2 starts 2nd week	T	10:00	10:50	VZ710
JAPA	113	 	L1-Tut	Trimester 2 starts 2nd week	T	15:10	16:00	VZ710
JAPA	113	 	L1-Tut	Trimester 2 starts 2nd week	T	12:00	12:50	VZ710
JAPA	113	 	L1-Tut	Trimester 2 starts 2nd week	T	9:00	9:50	VZ710
JAPA	116	17053	L1	Trimester 2	MW	11:00	12:50	AM106
JAPA	116	17215	L2	Trimester 2	MW	14:10	16:00	AM106
JAPA	116	 	L1-Tut	Trimester 2 starts 2nd week	T	14:10	15:00	VZ710
JAPA	116	 	L1-Tut	Trimester 2 starts 2nd week	T	13:10	14:00	VZ710
JAPA	116	 	L1-Tut	Trimester 2 starts 2nd week	T	11:00	11:50	VZ710
JAPA	203	17057	L1	Trimester 2	MW	10:00	11:50	MY103
JAPA	203	17219	L2	Trimester 2	W	10:00	11:50	MY103
JAPA	203	17219	L2	Trimester 2	M	13:10	15:00	MY103
JAPA	203	 	L1-Tut	Trimester 2 starts 2nd week	F	10:00	10:50	VZ710
JAPA	203	 	L1-Tut	Trimester 2 starts 2nd week	F	13:10	14:00	VZ710
JAPA	203	 	L1-Tut	Trimester 2 starts 2nd week	F	14:10	15:00	VZ710
JAPA	302	3526	L1	Trimester 2	T	10:00	11:50	MY103
JAPA	302	3526	L1	Trimester 2	R	13:10	15:00	MY103
JAPA	302	6243	L2	Trimester 2	TR	13:10	15:00	MY103
JAPA	302	 	L1-Tut	Trimester 2 starts 2nd week	M	11:00	11:50	VZ710
JAPA	302	 	L1-Tut	Trimester 2 starts 2nd week	M	12:00	12:50	VZ710
JAPA	302	 	L1-Tut	Trimester 2 starts 2nd week	M	13:10	14:00	VZ710
JAPA	311	4657	L1	Trimester 2	M	15:10	17:00	AM101
JAPA	311	4657	L1	Trimester 2	R	15:10	16:00	AM101
JAPA	405	6300	L1	Trimester 2	W	11:00	12:50	 
JAPA	405	6300	L1	Trimester 2	M	11:00	11:50	 
 	 	 	 	 	 	 	 	 
KURA	111	18174	L1	Wks of 12Jul-16Aug, 4Oct-11Oct	M	10:30	12:20	THKLT2
KURA	111	18174	L1-S1	Wks of 12Jul-16Aug, 4Oct-11Oct	T	13:30	14:20	PA307
KURA	111	18174	L1-S1	Wks of 12Jul-16Aug, 4Oct-11Oct	T	13:30	14:20	PA305
KURA	111	18174	L1-T1	Wks of 12Jul-16Aug, 4Oct-11Oct	T	12:30	13:20	PA307
KURA	111	18174	L1-T1	Wks of 12Jul-16Aug, 4Oct-11Oct	T	12:30	13:20	PA305
KURA	211	18195	L1	Wks of 12 Jul-26Jul,6Sep-11Oct	T	10:30	11:20	THKLT2
KURA	211	18195	L1-S1	Wks of 12 Jul-26Jul,6Sep-11Oct	T	15:30	16:20	APM102
KURA	211	18195	L1-S1	Wks of 12 Jul-26Jul,6Sep-11Oct	R	10:30	11:20	PA303
KURA	211	18195	L1-S1	Wks of 12 Jul-26Jul,6Sep-11Oct	T	15:30	16:20	WA323
KURA	211	18195	L1-T1	Wks of 12 Jul-26Jul,6Sep-11Oct	T	14:30	15:20	APM102
KURA	211	18195	L1-T1	Wks of 12 Jul-26Jul,6Sep-11Oct	R	9:30	10:20	WA220
KURA	211	18195	L1-T1	Wks of 12 Jul-26Jul,6Sep-11Oct	T	15:30	16:20	WA201
KURA	211	18195	L1-T1	Wks of 12 Jul-26Jul,6Sep-11Oct	R	9:30	10:20	WA223
KURA	211	18195	L1-T1	Wks of 12 Jul-26Jul,6Sep-11Oct	T	14:30	15:20	PA307
KURA	211	18195	L1-T1	Wks of 12 Jul-26Jul,6Sep-11Oct	R	9:30	10:20	PA303
KURA	211	18195	L1-T1	Wks of 12 Jul-26Jul,6Sep-11Oct	T	15:30	16:20	WA220
KURA	241	18197	L1-T1	Wks 15Mar, 29Mar-12Apr, 26Apr, 10May, 24-31May	R	14:10	16:00	FT77305
KURA	242	18198	L1	Trimester 2 starts 3rd week	T	13:10	15:00	HMLT001
KURA	242	18198	L1	Wks of 12Jul-19Jul	T	13:10	15:00	AMLT105
KURA	242	18198	L1-T1	Wks of 26 Jul-11 Oct	T	11:00	12:50	AM102
KURA	242	18198	L1-T1	Wks of 26 Jul-11 Oct	T	15:10	17:00	AM104
KURA	301	17318	L1	Week of 12 Jul-26Jul,4Oct-11Oct	MR	13:30	15:20	THKLT3
KURA	301	17318	L1	Week of 12 Jul-26Jul,4Oct-11Oct	MR	13:30	15:20	THKLT4
KURA	301	17318	L1-S1ECE	Week of 12 Jul-26Jul,4Oct-11Oct	F	8:30	10:20	APM102
